,TOOL_NAME,LOTID,GLSID,RECIPEID,MODEL_NAME,TIME_STAMP,PAS?∞Îèô?¨Î?,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max,Normal/Abnormal,Ï∂îÍ??ïÎ≥¥_Data_Resume
173,Tool3,P8FB1500EM00,P8FB1500D120,RUN_1ST_23,FB,2011-05-18 4:49,OK,339.57,0.495452942,359.55,0.498238238,133,0,0.078625,0,39.44,0.502518908,1954.56,3.506847558,40087.24,25.93528955,24983.08,23.08715571,0,20.76,0.021315333,9892.21,1.329674915,375.76,68.98,0.716657036,2913.91,2.784832627,66108.96,24.52699482,28995.89,11.41338476,0.000260912,31.45,0.054087548,22743.08,2.610935614,6783.95,2.617968442,187.76,350.8514924,98.27,99.4,101.1,Normal,Normal
174,Tool1,P8FB1500EM00,P8FB1500D118,RUN_1ST_23,FB,2011-05-18 4:51,OK,339.61,0.488945946,359.61,0.48726984,132,0,0.10802,0.01,38.91,0.290803363,2009.25,3.564195333,40028.13,43.48974989,24985.64,5.289380828,0,23.91,0.016274274,10005.87,1.997353822,334.49,64.27,0.716412765,2990,9.704202426,66009.17,29.60250114,28990.54,5.570782821,0.000225894,34.76,0.065571395,22970.55,2.80465319,6803.78,2.529206775,242.2,425.3189282,95.43,92.64,88.99,Normal,Normal
175,Tool2,P8FB1500EN00,P8FB1500CG05,RUN_1ST_23,FB,2011-05-18 5:10,NG,340.19,0.507917366,359.19,0.395145385,129,0,0.081875,0.01,33.87,0.343775825,1817.71,3.02731671,40013.84,26.37352342,25007.56,10.13237267,0,22.52,0.020070583,9890.05,1.292211746,1169.75,59.87,0.763487112,2617.78,2.586308041,66025.47,34.82243538,29011.35,23.13090416,0.000273266,32.74,0.060588179,22723.19,2.914525883,6786.76,3.686440028,262.47,253.9217482,99.15,100.42,102.88,Normal,Normal
176,Tool1,P8FB1500E700,P8FB1500CU07,RUN_1ST_23,FB,2011-05-18 5:42,OK,339.15,0.723759248,359.28,0.448309997,132,0,0.10575,0.01,33.67,0.476731295,2006.73,4.844866074,40019.04,32.28447537,24985.45,3.925689317,0,23.35,0.015602383,10005.66,1.945077055,366.97,58.3,0.668803367,2985.61,5.679676741,66007.39,32.6849561,28990.54,5.126901851,0.000263606,34.01,0.036167883,22970.4,2.525962281,6803.34,2.797399787,258.56,943.6611121,98.73,98.33,97.81,Normal,Normal
177,Tool4,P8FB1500EP00,P8FB1500D508,RUN_1ST_23,FB,2011-05-18 6:08,OK,338.32,0.677541365,358.65,0.628514644,129.45,0.497797608,0.09525,0,34,0,1885.87,5.805953058,40048.34,12.53197178,25010.27,5.2297568,0,22.65,0.013249738,9886.96,1.719560046,1363.61,58.31,0.701603921,2790.19,22.95562885,66027.39,34.75770378,29018.24,5.670096551,0.000220357,33.13,0.066162369,22681.34,19.0086266,6804.32,2.073576526,143.81,123.2985412,101.57,101.34,100.9,Normal,Normal
178,Tool1,P8FB1500EP00,P8FB1500CG19,RUN_1ST_23,FB,2011-05-18 6:15,OK,337.28,0.681186301,358.58,0.493977183,131,0,0.10665,0.01,35.34,0.479494977,2006.48,3.474081015,40029.8,38.77128964,24985.5,6.351707461,0,23.42,0.011092538,10005.66,1.758087542,322.29,60.78,0.638326363,2973.86,5.095604392,66003.85,35.83086544,28990.13,5.511252992,0.000275754,34.19,0.070766454,22971.02,2.561267447,6804.38,2.366450494,269.06,910.700116,98.95,98.02,96.89,Normal,Normal
179,Tool1,P8FB1500EQ00,P8FB1500D520,RUN_1ST_23,FB,2011-05-18 6:40,NG,338.8,0.619105357,359.15,0.358794612,132,0,0.117,0.01,38.2,0.408032457,1997.55,2.601024355,40016.65,44.69019599,24985.3,4.596696873,0,23.84,0.010301994,10006.28,2.349612702,511.99,63.52,0.622893389,2959.93,4.441914831,66006.71,31.28830052,28990.19,5.538786148,0.000291191,34.67,0.069831662,22971.67,2.561016994,6804.03,2.137648009,224.87,963.4377098,99.4,98.33,96.86,Normal,Normal
180,Tool3,P8FB1500ER00,P8FB1500CH15,RUN_1ST_23,FB,2011-05-18 7:00,OK,339.64,0.479767476,359.71,0.453586101,133,0,0.0755,0,43.53,0.504524979,1953.38,4.329018831,40088.22,34.3896253,24986.61,24.41747937,0,21.05,0.010550504,9892.53,1.601246397,446.32,73.89,0.684380227,2907.86,2.97297152,66105.35,24.81249325,28994.73,11.60186304,0.000231116,31.94,0.063819055,22743.71,2.438613475,6784.63,2.202703106,206.31,832.5703473,98.84,99.65,101.06,Normal,Normal
181,Tool4,P8FB1500ES00,P8FB1500D617,RUN_1ST_23,FB,2011-05-18 7:35,OK,337.37,0.483997146,358.6,0.490019965,130.03,0.183267149,0.089625,0,30.05,0.210707055,1892.32,4.067870292,40052.27,15.84338408,25011.51,11.04056572,0,22.45,0.013771005,9890.63,1.782117185,1266.68,52.95,0.645330408,2773.93,6.366320661,66031.96,36.32901791,29019.57,6.080562989,0.000244799,32.8,0.059156794,22720.96,5.412702957,6804.25,2.801457273,126.47,486.6019655,101.02,100.74,100.11,Normal,Normal
182,Tool3,P8FB1500ET00,P8FB1500CQ16,RUN_1ST_23,FB,2011-05-18 7:57,NG,338.8,0.585197175,359,0,133,0,0.076875,0,38,0,1955.44,5.416958034,40087.24,24.5340137,24987.76,19.91349373,0,20.62,0.020355428,9892.98,1.437391729,494.66,67.4,0.663314275,2918.65,2.282305893,66105.87,24.42680735,28996.74,11.70422803,0.000306715,31.29,0.054521733,22743.24,2.657420918,6784.13,2.754235607,201.43,918.5130928,98.8,99.85,101.64,Normal,Normal
183,Tool3,P8FB1500EU00,P8FB1500CK04,RUN_1ST_23,FB,2011-05-18 8:06,OK,339.36,0.480473959,359.47,0.499175387,134,0,0.09127,0,40.24,0.434613494,1956.02,4.309022716,40095.71,22.32630845,24987.08,25.45468407,0,20.75,0.010847892,9891.64,1.843150054,465.85,69.98,0.835319628,2916.69,2.437472105,66108.14,28.1607785,28994.77,12.80177425,0.000242159,31.51,0.039207254,22744.2,2.486439299,6785.12,1.966222234,145.27,127.2050296,98.55,99.55,101.2,Normal,Normal
184,Tool4,P8FB1500EW00,P8FB1500D702,RUN_1ST_23,FB,2011-05-18 8:42,NG,336.77,0.572647305,358.8,0.400079231,132.36,0.480306713,0.102875,0.01,28.2,0.404519917,1893.67,3.711162523,40052.57,10.8517575,25012.45,4.340012836,0,22.41,0.01230094,9901.12,1.872321408,1004.94,49.82,0.724395093,2778.35,7.456378807,66037.53,36.73822572,29020.39,7.187476459,0.000177093,32.69,0.05901583,22736.25,3.053209604,6804.49,2.536675753,136.24,110.1141427,100.15,100.34,100.53,Normal,Normal
185,Tool2,P8FB1500EW00,P8FB1500CA20,RUN_1ST_23,FB,2011-05-18 8:44,NG,339.48,0.500058814,359.21,0.408795397,130,0,0.083,0.01,35.6,0.495433694,1816.82,3.511596949,40029.3,20.83466279,25007.16,8.28062577,0.000252262,22.74,0.016841507,9889.97,1.091896705,543,62.48,0.587426951,2614.49,2.955025027,66034.89,33.36787983,29011.69,32.72162786,0.000310803,33.01,0.052640862,22723.96,2.90250075,6788.15,4.453429839,252.7,148.4465605,99.27,99.67,101,Normal,Normal
186,Tool1,P8FB1500EW00,P8FB1500CA17,RUN_1ST_23,FB,2011-05-18 8:48,NG,338.3,0.64555321,359.01,0.186125106,132.99,0.114230371,0.108625,0.01,22,0,2011.29,2.201468748,40034.83,42.37027388,24982.74,6.976381404,0,22.78,0.017529196,10005.41,2.20693565,330.1,40.35,2.788640962,2999.31,2.898308351,66005.89,36.98351754,28990.55,5.297360026,0.000228002,33.31,0.055976527,22969.37,2.603032444,6803.16,2.054555182,236.83,396.508576,97.31,97.17,97.49,Normal,Normal
187,Tool4,P8FB1500EW00,P8FB1500CA05,RUN_1ST_23,FB,2011-05-18 8:53,NG,339.44,0.496694964,359.45,0.498265741,133,0,0.09475,0,32,0,1890.98,4.177538419,40052.81,28.4832664,25013.17,4.329225055,0,22.65,0.013198376,9898.65,1.592554484,930.72,55.2,0.597364354,2762.17,3.16863334,66038.21,37.09210663,29020.63,8.7111923,0.000219874,33,0.047623233,22731.43,4.74853946,6804.68,2.554999508,151.13,99.615455,100.27,100.48,100.87,Normal,Normal
188,Tool4,P8FB1500EY00,P8FB1500CC12,RUN_1ST_23,FB,2011-05-18 9:12,NG,339.54,0.498618386,359.46,0.498999028,133.38,0.48496686,0.09675,0,35,0,1891.64,4.275897344,40049.94,19.17033709,25013.87,7.814422475,0.000290803,22.99,0.013976725,9895.83,1.983105908,892.39,59.95,0.462635976,2759.44,3.916077842,66038.68,35.62049195,29020.39,6.033238647,0.00018845,33.45,0.074032722,22730.07,2.484157001,6805.42,2.022076095,135.02,121.833608,100.24,100.55,100.95,Normal,Normal
189,Tool3,P8FB1500EZ00,P8FB1500CL05,RUN_1ST_23,FB,2011-05-18 9:16,NG,336.81,0.632203148,358.54,0.498396784,133.08,0.26698945,0.080455,0,32.89,0.317820863,1963.76,4.216609773,40090.99,28.94228536,24988.03,25.7448418,0,20.26,0.018482861,9891.84,1.674655167,369.16,59.7,1.020474254,2928.49,6.957831429,66106.76,24.44470031,28995.39,13.08953491,0.000231116,30.79,0.051633988,22744.05,2.635394028,6784.39,2.616589257,192.39,274.1866569,99.11,100.05,101.41,Normal,Normal
190,Tool3,P8FB1500EZ00,P8FB1500CL01,RUN_1ST_23,FB,2011-05-18 9:19,NG,337.64,0.570619446,359.01,0.104894882,134,0,0.08326,0,34,0,1953.57,4.657565625,40089.56,29.33541837,24987.31,22.33947036,0,20.35,0.01620919,9892.67,1.489004157,380.39,61.88,0.941582729,2922.01,2.209647337,66105.93,25.50857171,28994.99,12.83551805,0.000324912,30.86,0.050655135,22743.37,3.078252491,6784.48,2.736532322,189.46,297.1372764,98.73,99.72,101.06,Normal,Normal
191,Tool1,P8FB1500EZ00,P8FB1500CC20,RUN_1ST_23,FB,2011-05-18 9:25,NG,340.17,0.441307101,359.96,0.195498078,133,0,0.098875,0.01,37,0,2014.89,3.248931448,40027.51,54.43677805,24985.18,5.252196433,0,23.65,0.016871469,10005.29,1.755621616,394.56,62.42,0.551637708,2990.93,2.097971054,66006.67,36.51721112,28990.54,5.404375603,0.00020538,34.53,0.046783842,22968.77,2.472124172,6804.23,1.792586404,187.51,926.8143808,97.25,96.83,96.44,Normal,Normal
192,Tool3,P8FB1500F000,P8FB1500C204,RUN_1ST_23,FB,2011-05-18 9:35,NG,339.87,0.580454352,359.65,0.477454558,134,0,0.074875,0,38.96,0.208409077,1956.69,4.785499984,40081.06,37.36167058,24986.54,25.42491261,0,20.68,0.019418309,9892.21,1.896585754,423.37,68.23,0.770100764,2915.46,2.503686714,66105.42,29.6618667,28994.44,10.48940963,0.000233215,31.43,0.049734791,22742.8,2.982972476,6784.54,2.879007018,172.86,351.3398035,98.94,99.61,101.02,Normal,Normal
193,Tool2,P8FB1500F000,P8FB1500C202,RUN_1ST_23,FB,2011-05-18 9:36,NG,336.58,0.49441825,358.92,0.26540788,131,0,0.09627,0.01,29,0,1818.39,3.66133734,40020.98,20.14265502,25010.82,16.14876046,0.000438019,22.27,0.05255421,9890.01,1.783608296,882.38,53.73,0.884207562,2628.21,3.453813041,66034.96,36.34577753,29011.15,14.35306422,0.000231116,32.48,0.052924233,22723.44,2.767421001,6787.45,3.751829758,240.98,91.0700116,99.34,100.15,101.89,Normal,Normal
194,Tool2,P8FB1500F000,P8FB1500CL10,RUN_1ST_23,FB,2011-05-18 9:46,NG,338.79,0.567488414,359.39,0.488384591,131,0,0.088375,0.01,32.14,0.350604604,1816.63,3.848458293,40027.42,22.26809831,25007.49,11.2422675,0.000373544,22.43,0.080443125,9889.62,2.341138607,618.93,58.76,0.568524135,2618.93,2.582719514,66033.37,36.59564743,29012.04,19.161767,0.000263631,32.68,0.050140363,22723.77,3.176470841,6787.45,3.657333536,174.57,99.615455,99.47,99.94,100.96,Normal,Normal
195,Tool4,P8FB1500F300,P8FB1500CX07,RUN_1ST_23,FB,2011-05-18 10:05,OK,338.92,0.625494852,359.31,0.464799964,134,0,0.104125,0,31.07,0.25226249,1891.84,4.67077741,40055.5,14.43880696,25011.29,6.020077977,0,22.61,0.005834415,9901.52,1.454957259,1188.3,54.35,0.613637016,2764.78,3.544253881,66037.32,32.46227014,29020.87,8.133180328,0.000252464,32.92,0.069088753,22731.25,4.152675301,6804.8,2.589900507,145.52,279.5580785,100.07,100.36,100.93,Normal,Normal
196,Tool4,P8CB1500U000,P8CB1500T312,RUN_1ST_23,CB,2011-05-18 12:23,NG,337.18,0.574332303,358.38,0.485203905,130,0,0.104625,0.01,25,0,1918.33,3.302891295,40048.83,11.36879431,25011.02,4.277783296,0,22.18,0.017174094,9892.82,1.771944403,1123.36,44.22,1.109187884,2802.09,3.236272901,66033.87,33.05710846,29019.35,6.292282826,0.000151067,32.45,0.063637134,22723.28,4.540844201,6804.74,2.167340782,137.95,117.4388085,101.42,100.8,99.57,Normal,Normal
197,Tool1,P8CB1500U400,P8CB1500T216,RUN_1ST_23,CB,2011-05-18 12:53,NG,338.51,0.500359369,359.25,0.430704743,132,0,0.106375,0.01,31.33,0.476731295,1999.44,4.266974421,40027.35,39.11548607,24985.11,9.022820716,0,23.25,0.016305171,10005.29,1.711663071,425.81,55.87,0.734197966,2969.19,3.952640894,66009.46,29.60062134,28990.1,6.457610534,0.000235873,33.84,0.052774902,22969.82,2.73934049,6803.49,2.243239177,229.02,289.8126106,103.67,107.95,113.9,Normal,Normal
198,Tool3,P8CB1500U400,P8CB1500T205,RUN_1ST_23,CB,2011-05-18 13:02,NG,336.42,0.493797215,358.65,0.475867123,133,0,0.088,0,32,0,1953.77,3.633587735,40095.72,34.00521575,24985.78,25.38075459,0,20.39,0.016480817,9892.38,1.929198447,455.59,60.15,0.893351988,2926.92,2.067811341,66108.2,24.90006208,28994.26,10.56974679,0.000268855,30.86,0.053938348,22743.5,2.587164537,6783.24,1.88387677,191.17,851.3703229,99.21,99.63,101.07,Normal,Normal
199,Tool1,P8CB1500U500,P8CB1500TA15,RUN_1ST_23,CB,2011-05-18 13:12,OK,339.6,0.490949847,359.56,0.496469354,132.93,0.257942348,0.09775,0.01,35.93,0.254971706,2009.95,3.147199164,40017.48,55.56372237,24986.61,6.111545519,0,23.71,0.011485813,10005.45,1.080711977,432.4,61.3,0.646441164,2989.8,2.281849871,66012.64,27.04938441,28990.33,5.118597628,0.00023533,34.47,0.067092839,22971.03,2.776957057,6803.52,2.763797963,154.55,1015.931148,103.49,108.02,113.49,Normal,Normal
200,Tool4,P8CB1500U700,P8CB1500TD03,RUN_1ST_23,CB,2011-05-18 13:39,OK,338.3,0.656761291,358.85,0.354123946,133,0,0.106625,0.01,22,0,1902.64,4.508353638,40055.67,14.84775146,25012.11,6.873806945,0,22.19,0.016180797,9822.09,2.206935664,1431.73,38.5,2.11307708,2792.41,4.809945195,66035.93,33.79674344,29019.66,4.997548265,0.000177491,32.41,0.062433824,22596.24,17.5753974,6804.68,2.479152218,132.33,508.0876518,99.16,100.03,101.31,Normal,Normal
201,Tool2,P8CB1500U800,P8CB1500TE16,RUN_1ST_23,CB,2011-05-18 13:40,OK,339.29,0.722248457,359.35,0.476972251,130.12,0.326299223,0.084635,0.01,33,0,1810.91,3.396670979,40028.97,14.64563185,25006.95,12.63199368,0.00040452,22.52,0.024808356,9890.13,2.406624207,948.79,59.58,0.573849162,2603.12,3.169775993,66037.3,39.06027127,29010.92,24.93291343,0.000242159,32.77,0.059153086,22723.58,3.11199477,6787.49,4.882036221,243.18,132.0881401,99.22,99.51,99.87,Normal,Normal
202,Tool2,P8CB1500U800,P8CB1500TE14,RUN_1ST_23,CB,2011-05-18 13:49,OK,339.72,0.501557285,359.57,0.49574156,130.96,0.202388742,0.081,0,34.89,0.317820863,1809.67,3.902213824,40034.67,16.84817888,25007.77,21.88204979,0.000252262,22.67,0.015268638,9889.28,1.814443115,601.36,61.9,0.484318718,2602.01,2.566987209,66037.43,34.50562892,29011.02,22.56754467,0.000190574,32.89,0.052166458,22723.82,3.104014733,6787.18,2.810595742,235.85,239.5165721,99.41,99.75,100.31,Normal,Normal
203,Tool2,P8CB1500U800,P8CB1500TE11,RUN_1ST_23,CB,2011-05-18 13:52,OK,339.64,0.493463177,359.49,0.500323761,131,0,0.080625,0,35,0,1810.3,3.631769032,40032.63,20.92429802,25001.87,29.98395982,0.000290803,22.73,0.024204031,9890.17,2.543742666,617.23,62.41,0.556450987,2599.41,2.199531675,66036.06,34.56181167,29011.62,16.98013146,0.000231116,33,0.064159184,22723.76,2.82517947,6787.96,1.964989176,249.53,262.7113471,99.52,99.83,100.6,Normal,Normal
204,Tool4,P8CB1500U900,P8CB1500TF01,RUN_1ST_23,CB,2011-05-18 13:59,OK,339.45,0.49782134,359.45,0.497983049,134,0,0.098145,0,32,0,1892.84,4.773683585,40048.94,14.45838923,25012,4.85453596,0,22.65,0.0178495,9833.95,1.234572158,1034.98,55.49,0.528097701,2768.6,3.313773899,66034.87,36.10592242,29019.98,9.476809327,0.000177093,33.05,0.071144006,22633.09,26.10674999,6805.25,1.923654883,157.48,273.6983458,100,100.22,100.61,Normal,Normal
205,Tool3,P8CB1500UB00,P8CB1500TL11,RUN_1ST_23,CB,2011-05-18 14:26,OK,337.43,0.557486175,359,0,134,0,0.081125,0,35,0,1954.73,5.217874629,40108.04,24.06742035,24985.71,14.55904362,0,20.49,0.014276046,9893.08,1.731167375,465.85,64.46,0.778830635,2928.09,1.886610644,66108.36,25.535804,28995.64,13.30482078,0.000324912,30.98,0.050341317,22743.22,2.577316742,6783.33,3.023827381,198.74,118.9037417,98.41,99.1,100.64,Normal,Normal
206,Tool2,P8CB1500UD00,P8CB1500T511,RUN_1ST_23,CB,2011-05-18 15:07,NG,338.64,0.479890688,359.07,0.261906301,130,0,0.074375,0,33,0,1810.73,3.486336968,40022.79,27.76979461,25007.09,6.612901221,0.000287799,22.51,0.016853498,9889.85,2.274950238,1133.61,59.56,0.600292249,2605.1,3.014845014,66032.21,33.28392047,29010.89,24.44248803,0.000242159,32.72,0.047897786,22723.14,2.96153659,6786.99,4.963108139,257.1,660.4407007,99.88,99.85,100.05,Normal,Normal
207,Tool1,P8CB1500UF00,P8CB1500T717,RUN_1ST_23,CB,2011-05-18 15:42,NG,339.57,0.494804397,359.56,0.496912602,133,0,0.10125,0.01,33,0,2011.32,3.998678429,40010.65,48.00388057,24985.43,5.826592361,0,23.35,0.020963827,10005.91,1.621751124,464.63,58.25,0.774318787,2992.47,4.463963792,66010,29.78366068,28990.95,5.109015816,0.000279201,34.03,0.046690419,22969.79,2.728135567,6803.94,2.577034135,226.09,694.378319,100,100,100,Normal,Normal
208,Tool3,P8CB1500UF00,P8CB1500T714,RUN_1ST_23,CB,2011-05-18 15:45,NG,337.36,0.594960163,358.99,0.504799664,134.27,0.442509153,0.082625,0,30.44,0.502518908,1958.22,3.430404753,40102.71,24.56712453,24987.96,19.51547955,0,20.31,0.01785746,9892.78,2.122443043,410.18,57.19,1.109793414,2933.63,2.939403362,66105.45,28.50860134,28994,14.89336911,0.000299999,30.76,0.042879049,22743.2,2.738695055,6784.11,3.041602711,167.25,291.7658548,99.09,99.69,101.2,Normal,Normal
209,Tool1,P8CB1500UF00,P8CB1500T713,RUN_1ST_23,CB,2011-05-18 15:46,NG,339.63,0.482922414,359.53,0.499745622,133,0,0.106375,0,34,0,2003.52,4.707681187,40009.16,91.47311246,24985.5,6.780569874,0,23.39,0.020439153,10006.08,1.664890331,484.4,59.01,0.782642888,2984.95,10.48911895,66007.96,29.02710852,28990.88,4.70245005,0.000237555,34.06,0.06746379,22969.79,2.308426109,6803.19,2.168012606,145.27,980.0402857,100,100,100,Normal,Normal
210,Tool3,P8CB1500UG00,P8CB1500TW01,RUN_1ST_23,CB,2011-05-18 15:55,OK,338.18,0.716848611,359.14,0.342813896,135,0,0.08025,0,35,0,1955.56,4.261644772,40084.15,25.83165058,24986.74,18.86912471,0,20.5,0.014389952,9892.41,2.281640198,433.13,64.25,0.802100323,2923.46,2.636508276,66106.42,25.66824086,28995.01,14.65769931,0.000322451,30.97,0.053475724,22743.32,2.851250967,6782.86,2.43059384,154.79,79.1063908,98.97,99.37,100.8,Normal,Normal
211,Tool3,P8CB1500UJ00,P8CB1500TP18,RUN_1ST_23,CB,2011-05-18 16:27,OK,339.53,0.49941043,359.59,0.491586697,135.01,0.077731132,0.078875,0,42.53,0.504524979,1948.51,4.272652052,40102.06,27.60145567,24988.64,15.47856932,0,20.97,0.012960702,9892.49,1.937225189,410.18,73.54,0.617459383,2903.99,2.625130497,66110.65,28.3741297,28996.09,10.68750903,0.000233215,31.82,0.055122047,22743.78,2.911543391,6784.13,2.670313491,149.67,591.8329976,99.4,99.15,99.49,Normal,Normal
212,Tool4,P8CB1500UJ00,P8CB1500TP13,RUN_1ST_23,CB,2011-05-18 16:38,OK,337.54,0.498413573,359,0,135,0,0.11,0.01,29.05,0.213082632,1889.44,5.133003973,40044.29,26.11535703,25012.39,3.605105448,0,22.52,0.008035084,9842.35,2.391356412,1300.86,51.96,0.720433946,2773.04,9.580054747,66036.13,36.25699779,29019.72,6.111898886,0.000219393,32.83,0.063496551,22680.7,13.22809396,6804.9,1.695387021,123.05,494.9032534,98.79,99.16,99.84,Normal,Normal
213,Tool2,P8CB1500UL00,P8CB1500TG09,RUN_1ST_23,CB,2011-05-18 16:59,NG,339.34,0.671289915,359.51,0.500259354,130,0,0.0735,0,36.89,0.317820863,1806.87,3.401871143,40027.83,29.40666946,25009.66,19.98117756,0.000287799,22.88,0.019021519,9890.62,1.763321752,1010.32,64.2,0.548231762,2600.54,3.156985963,66038.46,38.65691974,29012.25,11.22899958,0.000212027,33.23,0.062668004,22724.03,2.701650571,6787.18,5.550846962,229.51,414.3319294,99.73,99.87,99.7,Normal,Normal
214,Tool2,P8CB1500UL00,P8CB1500TG01,RUN_1ST_23,CB,2011-05-18 17:05,NG,339.53,0.49967831,359.55,0.497767179,129.99,0.107282,0.067125,0,37.31,0.468179366,1806.6,4.075425243,40028.16,17.52609407,25009.12,16.88781395,0,22.96,0.011110101,9889.8,1.714628692,649.7,64.79,0.44989935,2600.09,2.245861145,66034.48,31.95474361,29011.61,14.20601209,0.000234918,33.41,0.046415112,22723.62,2.788005655,6787.65,3.246635554,252.46,465.3604346,99.85,99.77,99.59,Normal,Normal
215,Tool1,P8CB1500UL00,P8CB1500TU14,RUN_1ST_23,CB,2011-05-18 17:11,NG,339.6,0.489772794,359.45,0.498031108,134,0,0.12102,0.01,34.98,0.150755672,2008.16,4.387843576,40001.5,44.50039002,24985.78,6.137268302,0,23.44,0.015754458,10005.49,1.368041317,561.31,59.88,0.671372678,2980.98,4.493962154,66009.14,32.83247931,28990.92,5.031040502,0.000194127,34.1,0.072779023,22970.37,2.580727973,6803.01,2.375374863,190.2,184.825734,100,100,100,Normal,Normal
216,Tool4,P8CB1500UM00,P8CB1500TR10,RUN_1ST_23,CB,2011-05-18 17:18,NG,339.01,0.549038303,359.18,0.381361793,135.99,0.078809888,0.0895,0,36,0,1890.04,3.522367202,40052.25,10.42902967,25012.92,5.262039556,0,23.11,0.011205158,9846.87,1.963276021,1051.82,61.81,0.396691746,2765.41,3.736773977,66037.66,39.47180533,29019.98,8.797719419,0.000215466,33.62,0.076035473,22632.44,19.15372457,6805.11,2.354578816,152.84,463.4071904,99.78,99.8,99.5,Normal,Normal
217,Tool3,P8CB1500UM00,P8CB1500TG16,RUN_1ST_23,CB,2011-05-18 17:28,NG,339.54,0.49879789,359.37,0.484466665,136,0,0.07825,0,39.91,0.287799032,1952.78,4.689877343,40096.2,37.56346869,24986.13,22.27515854,0,20.79,0.020130885,9892,2.046892699,502.96,70.46,0.710138168,2913.81,2.923948176,66110.2,25.04797036,28995.36,13.36275568,0.000301912,31.46,0.061110758,22742.7,2.849883707,6784.41,1.75564919,201.18,869.6819874,98.8,99.51,100.83,Normal,Normal
218,Tool3,P8CB1500UM00,P8CB1500TG14,RUN_1ST_23,CB,2011-05-18 17:31,NG,339.51,0.500233441,359.39,0.488298539,136,0,0.07425,0,40.6,0.495433694,1952.6,4.643666263,40094.57,23.36297134,24987.42,19.69615452,0,20.85,0.013717938,9892.61,1.996633978,390.89,71.19,0.774146312,2910.56,2.873479676,66109.74,25.92507194,28994.09,11.19736392,0.000269463,31.51,0.053195063,22742.96,2.778928225,6785.29,1.510594593,177.99,561.3135567,98.9,99.57,100.66,Normal,Normal
219,Tool2,P8CB1500US00,P8CB1500TK09,RUN_1ST_23,CB,2011-05-18 18:18,OK,338.57,0.495929376,358.99,0.088803363,129.99,0.112058444,0.080645,0,37,0,1808.02,3.884906011,40031.8,22.39263609,25009.09,16.50084018,0,22.89,0.019468357,9890.42,2.587948926,778.12,64.1,0.509020413,2601.66,2.960161562,66038.4,34.73853714,29011.12,19.37950006,0.000256461,33.18,0.049855003,22723.26,2.891427349,6787.34,2.244929963,222.91,231.2152841,99.65,99.64,99.95,Normal,Normal
220,Tool2,P8CB1500US00,P8CB1500TK04,RUN_1ST_23,CB,2011-05-18 18:21,OK,338.56,0.496602918,359,0,130,0,0.080775,0,37.09,0.290803363,1804.89,3.966229004,40029.8,21.62473254,25004.99,11.27791054,0,22.93,0.022860918,9890.84,1.819028125,887.26,64.73,0.446853536,2600.1,3.199316412,66035.8,34.55754723,29012.41,20.15346585,0.000233745,33.23,0.052278561,22723.6,3.058819111,6787.62,4.999731571,250.75,253.4334371,99.88,99.71,99.29,Normal,Normal
